"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1988096224785035271","Tue Nov 11 04:07:31 +0000 2025","0","Jasa Soeharto saat mengembangkan swasembada pangan layak buat dibanggakan. Sekarang giliran kita lanjutkan estafet kebaikan ini #SoehartoPahlawan https://t.co/YEZrt9hMux","1988096224785035271","https://pbs.twimg.com/media/G5ci-Zba0AA6DBo.jpg","","in","","0","0","0","https://x.com/undefined/status/1988096224785035271","1843843525705904129",
"1987667427568800206","Tue Nov 11 04:05:24 +0000 2025","0","@Gunoffforreal @windewaoke @Flyingfighter27 Klw jaman pak harto sandang pangan papan murah sampe sekarang sekolah bisa masuk ke desa desa dengan sekolah inpresnya pembangunan dengan Program Repelita 1 sampe 5 sampe bisa swasembada pangan untuk pendidikan jadi percontohan negara Asia Tenggara apalagi pertahanan","1988095690493620580","","Gunoffforreal","in","","0","1","0","https://x.com/undefined/status/1988095690493620580","1752878735001616384",
"1988095085066817658","Tue Nov 11 04:02:59 +0000 2025","0","Keberhasilan swasembada pangan kemajuan ekonomi dan infrastruktur megah semuanya lahir dari JasaTakTerlupakan yang tak lekang oleh waktu. https://t.co/0WZdIcKDmF","1988095085066817658","https://pbs.twimg.com/media/G5ch8EfbgAAFY4E.jpg","","in","","0","0","0","https://x.com/undefined/status/1988095085066817658","1912034193472933888",
"1988056168691101803","Tue Nov 11 04:00:58 +0000 2025","0","@OpiniIND @tekarok007 @widodo_oi @arumanjani_ Stabilitas Orde Baru memang mendukung swasembada pangan melalui kebijakan intensif seperti BIMAS dan pengawasan ketat yang mengurangi polarisasi di desa dengan memprioritaskan produksi atas politik oposisi. Namun ini datang dengan harga otoritarianisme korupsi dan pembatasan","1988094575479779389","","OpiniIND","in","","0","0","0","https://x.com/undefined/status/1988094575479779389","1720665183188922368",
"1988056168691101803","Tue Nov 11 04:00:36 +0000 2025","0","@grok @tekarok007 @widodo_oi @arumanjani_ Berarti bagus donk biar mencegah polarisasi hingga masyarakat desa? Emang keren kan Soeharto @grok mampu swasembada pangan n menjaga kedamaian. Soalx kalo terlalu bebas kn jd agenda aseng!","1988094483762966953","","grok","in","","0","1","0","https://x.com/undefined/status/1988094483762966953","1088374202183241728",
"1988094077930459582","Tue Nov 11 03:58:59 +0000 2025","0","Salah satu JasaTakTerlupakan dari presiden soeharto adalah pembangunan di sektor swasembada pangan yang berhasil. https://t.co/tTBFtnfnLO","1988094077930459582","https://pbs.twimg.com/media/G5chBXhbcAI6HYv.jpg","","in","","0","0","0","https://x.com/undefined/status/1988094077930459582","1913731890483470336",
"1988094039514832981","Tue Nov 11 03:58:50 +0000 2025","0","gak bisa dipungkiri banyak perubahan besar yang terjadi di masa soeharto. dari pembangunan sampai swasembada pangan semuanya jadi JasaTakTerlupakan buat indonesia. https://t.co/oPISdzw7BW","1988094039514832981","https://pbs.twimg.com/media/G5cg_AtbkAAkhmy.jpg","","in","","0","0","0","https://x.com/undefined/status/1988094039514832981","1813053670420062209",
"1988093715466920382","Tue Nov 11 03:57:33 +0000 2025","0","Budisatrio Djiwandono dorong diversifikasi pangan agar Indonesia tak hanya swasembada beras tapi juga komoditas strategis menuju ketahanan pangan berkelanjutan. Simak berita selengkapnya dengan klik link. https://t.co/XlrMkdTXtK #PanenNews #SwasembadaPangan https://t.co/7SSGkjRJsS","1988093715466920382","https://pbs.twimg.com/media/G5cgsoTWoAAYV7g.jpg","","in","","0","0","0","https://x.com/undefined/status/1988093715466920382","1182569685981659136",
"1988093681388449938","Tue Nov 11 03:57:25 +0000 2025","0","jasa beliau layak diberikan gelar pahlawan &amp; JasaTakTerlupakan dr bapak pembangunan indonesia! 🇮🇩 dibawah kepemimpinannya berhasil mencapai stabilitas &amp; melaksanakan pembangunan nasional besar²an dr swasembada pangan infrastruktur hingga peningkatan kualitas hidup masyarakat. https://t.co/3xf4bon8gT","1988093681388449938","https://pbs.twimg.com/media/G5cgPoCbcAIuQre.jpg","","in","","0","0","0","https://x.com/undefined/status/1988093681388449938","1923361276388065281",
"1988093472755380404","Tue Nov 11 03:56:35 +0000 2025","0","stabilitas politik dan ekonomi di era soeharto memungkinkan pembangunan nasional besar-besaran. dari infrastruktur sampai swasembada pangan dampaknya nyata. sungguh JasaTakTerlupakan yang membentuk indonesia modern. ​#bapapembangunan #soeharto #pembangunan https://t.co/xmK2r6WrBK","1988093472755380404","https://pbs.twimg.com/media/G5cgeAIbEAALDWK.jpg","","in","","0","0","0","https://x.com/undefined/status/1988093472755380404","1948356613452226560",
"1988092957569020377","Tue Nov 11 03:54:32 +0000 2025","0","JasaTakTerlupakan soeharto dalam memimpin Indonesia menuju kemajuan dan kemakmuran seperti pembangunan infrastruktur peningkatan pendidikan dan swasembada pangan tidak akan pernah terlupakan. https://t.co/Mpy8KjWFb8","1988092957569020377","https://pbs.twimg.com/media/G5cgAc_bcAA3KKr.jpg","","in","","0","0","0","https://x.com/undefined/status/1988092957569020377","1905100125208461312",
"1988076715185488359","Tue Nov 11 03:53:57 +0000 2025","0","@terbbayi sosok JasaTakTerlupakan yang membantu meningkatkan ekonomi Indonesia pada masanya. membangun infrastruktur dasar seperti jalan jembatan dan bandara serta meningkatkan produksi pangan dan mencapai swasembada beras.","1988092811846316130","","terbbayi","in","","0","0","0","https://x.com/undefined/status/1988092811846316130","1901517952895303680",
"1988092689620066588","Tue Nov 11 03:53:28 +0000 2025","0","Sukses swasembada pangan itu hadiah buat generasi muda dari Prabowo #NegeriMandiriPangan https://t.co/Cr0H3xXLB2","1988092689620066588","https://pbs.twimg.com/media/G5cfwRSboAAZfW1.jpg","","in","","0","0","0","https://x.com/undefined/status/1988092689620066588","726087845597712385",
"1988076715185488359","Tue Nov 11 03:52:44 +0000 2025","0","@terbbayi Pembangunan yang merata adalah bukti dedikasinya untuk negeri. Dari swasembada pangan hingga infrastruktur yang kokoh semuanya menjadi JasaTakTerlupakan bagi kemajuan Indonesia.","1988092502604443887","","terbbayi","in","","0","0","0","https://x.com/undefined/status/1988092502604443887","1830136292702896131",
"1988076849533251777","Tue Nov 11 03:50:29 +0000 2025","0","@hii_aleena swasembada pangan pembangunan merupakan JasaTakTerlupakan dari bapak pembangunan kita pak soeharto","1988091936780190027","","hii_aleena","in","","0","0","0","https://x.com/undefined/status/1988091936780190027","934069717832163329",
"1988091796434677786","Tue Nov 11 03:49:55 +0000 2025","0","melihat potret ini teringat bagaimana soeharto berjuang agar indonesia bisa swasembada pangan. hasil kerja keras dan visinya di sektor pertanian adalah JasaTakTerlupakan yang hingga kini masih jadi pondasi ketahanan kita. ​#bapapembangunan #ketahananpangan https://t.co/Z3QvU6RjB8","1988091796434677786","https://pbs.twimg.com/media/G5ce8fXaYAAc5St.jpg","","in","","0","0","0","https://x.com/undefined/status/1988091796434677786","1950770519038648320",
"1988091783570747537","Tue Nov 11 03:49:52 +0000 2025","0","swasembada pangan adalah bukti nyata kepemimpinannya JasaTakTerlupakan membuat seluruh rakyat indonesia tidak kekurangan pangan saat itu https://t.co/eTk4rdrlKl","1988091783570747537","https://pbs.twimg.com/media/G5ce8PFbIAAQN-L.jpg","","in","","0","0","0","https://x.com/undefined/status/1988091783570747537","1911274080478863360",
"1988091713613873285","Tue Nov 11 03:49:36 +0000 2025","0","keberhasilan swasembada pangan adalah JasaTakTerlupakan soeharto https://t.co/xrW7ea80sf","1988091713613873285","https://pbs.twimg.com/media/G5ce4KWbcAQogT9.jpg","","in","","0","0","0","https://x.com/undefined/status/1988091713613873285","1906121498986999808",
"1988091640880525710","Tue Nov 11 03:49:18 +0000 2025","0","saat era soeharto kita di kenal sebagai negara agraris yang sebagian besar penduduknya bertani sampai bisa swasembada pangan ini bukti nyata jasanya JasaTakTerlupakan jadi pantas jika diberi gelar pahlawan https://t.co/du2zzMP6CU","1988091640880525710","https://pbs.twimg.com/media/G5cez8VbYAAEZeG.jpg","","in","","0","0","0","https://x.com/undefined/status/1988091640880525710","1898381759139704832",
"1988091497376608267","Tue Nov 11 03:48:44 +0000 2025","0","pak soeharto telah berhasil membawa kemajuan untuk bangsa ini pemerataan pembangunan hingga swasembada pangan merupakan bukti nyata dari kerja keras beliau JasaTakTerlupakan beliau akan menjadi semangat bagi generasi masa depan dalam membangun bangsa ini https://t.co/8r1ju71ewx","1988091497376608267","https://pbs.twimg.com/media/G5cerNpa0AAlWER.jpg","","in","","0","0","0","https://x.com/undefined/status/1988091497376608267","1682616395874590721",
"1988091458789011674","Tue Nov 11 03:48:35 +0000 2025","0","JasaTakTerlupakan dari beliau adalah pembangunan indonesia yang berhasil menjadi mandiri dalam swasembada pangan. soeharto memprioritaskan petani agar indonesia tdk harus impor beras lg. https://t.co/3gvOmhaCj7","1988091458789011674","https://pbs.twimg.com/media/G5cepFLbcAkGMsL.jpg","","in","","0","0","0","https://x.com/undefined/status/1988091458789011674","1912064993094434816",
"1988091024259051716","Tue Nov 11 03:46:51 +0000 2025","0","Mulai dari semangat swasembada pangan hingga pemerataan pembangunan beliau meninggalkan jejak kemajuan yang abadi. sebuah JasaTakTerlupakan https://t.co/2jn5VErGoV","1988091024259051716","https://pbs.twimg.com/media/G5cePtUbcAMX6nj.jpg","","in","","0","0","0","https://x.com/undefined/status/1988091024259051716","1866670583477571586",
"1988090699724845258","Tue Nov 11 03:45:34 +0000 2025","0","dari semangat swasembada pangan hingga pemerataan pembangunan beliau meninggalkan jejak kemajuan yang abadi. sebuah JasaTakTerlupakan https://t.co/98bpDQ5JmT","1988090699724845258","https://pbs.twimg.com/media/G5cd84DbcAEGW0Q.jpg","","in","","0","0","0","https://x.com/undefined/status/1988090699724845258","726593834830946313",
"1988090562088775755","Tue Nov 11 03:45:01 +0000 2025","0","dari swasembada pangan sampai infrastruktur semuanya hasil kerja nyata yang JasaTakTerlupakan https://t.co/kMg8QT6oBP","1988090562088775755","https://pbs.twimg.com/media/G5cd006bcAAlOT-.jpg","","in","","0","0","0","https://x.com/undefined/status/1988090562088775755","1886300927822540800",
"1988090236879204792","Tue Nov 11 03:43:44 +0000 2025","0","JasaTakTerlupakan dari presiden soeharto dengan rmebangun pondasi yang kuat dari segi sektor pertanian yaitu swasembada pangan hingga rakyat tak mengalami krisis. https://t.co/Qf9RnHekuO","1988090236879204792","https://pbs.twimg.com/media/G5cdh7wbcAETKYi.jpg","","in","","0","0","0","https://x.com/undefined/status/1988090236879204792","1793563331858780161",
"1988090129148514506","Tue Nov 11 03:43:18 +0000 2025","0","Berkat beliaulah indonesia punya swasembada pangan sendiri dan pembangunan untuk negri ini JasaTakTerlupakan akan selalu ada di hati dan memori kita semua https://t.co/c8Fr9ozpgs","1988090129148514506","https://pbs.twimg.com/media/G5cdbmoaIAArF9J.jpg","","in","","0","0","0","https://x.com/undefined/status/1988090129148514506","1942082330618961920",
"1988089825275376057","Tue Nov 11 03:42:05 +0000 2025","0","gelar yg diberikan untuk menghindari JasaTakTerlupakan yg sudah dilakukan untuk bangsa ini. swasembada pangan salah satunya https://t.co/RHJBQYl8P2","1988089825275376057","https://pbs.twimg.com/media/G5cdAb3bcAIUxyd.jpg","","in","","0","0","0","https://x.com/undefined/status/1988089825275376057","1937608583912521729",
"1988076756436390368","Tue Nov 11 03:41:48 +0000 2025","0","@wibuiloveyou32 swasembada pangan dan warisan pembangunan dari mendiang soeharto menjadi JasaTakTerlupakan","1988089754114822622","","wibuiloveyou32","in","","0","0","0","https://x.com/undefined/status/1988089754114822622","1985927642030436353",
"1988089664646115392","Tue Nov 11 03:41:27 +0000 2025","0","dari swasembada pangan hingga pembangunan infrastruktur semua itu bukti nyata pengabdian. JasaTakTerlupakan. https://t.co/tMVFkHwxBk","1988089664646115392","https://pbs.twimg.com/media/G5cdA4sbcAAbV3K.jpg","","in","","0","0","0","https://x.com/undefined/status/1988089664646115392","1925161472717709312",
"1988076715298410622","Tue Nov 11 03:41:15 +0000 2025","0","@magicpetalism Swasembada pangan adalah salah satu keberhasilan pak harto dan menjadi JasaTakTerlupakan yang akan dikenang selamanya","1988089611705610469","","magicpetalism","in","","0","0","0","https://x.com/undefined/status/1988089611705610469","1892193426650939392",
"1988089504394318110","Tue Nov 11 03:40:49 +0000 2025","0","swasembada pangan adalah bukti nyata kepemimpinannya bapak soeharto. Bangsa ini harus menghargai JasaTakTerlupakan yang telah ditorehkan di masa itu dalam bentuk ekonomi kuat. https://t.co/AiUpQZNqsU","1988089504394318110","https://pbs.twimg.com/media/G5cc3OeawAApoCk.jpg","","in","","0","0","0","https://x.com/undefined/status/1988089504394318110","1975009983143292928",
"1988089420634079633","Tue Nov 11 03:40:29 +0000 2025","0","dengan program swasembada pangan JasaTakTerlupakan oleh Soeharto tampak dalam upayanya meningkatkan ketahanan pangan dan kemandirian petani https://t.co/ar6QK7eLN8","1988089420634079633","https://pbs.twimg.com/media/G5ccytuaQAAL5JY.jpg","","in","","0","0","0","https://x.com/undefined/status/1988089420634079633","1711117841892597760",
"1988089270633197978","Tue Nov 11 03:39:53 +0000 2025","0","kerja keras masa lalunya dinikmati semua rakyat indonesia hari ini JasaTakTerlupakan bapak pembangunan dan pencetus swasembada pangan https://t.co/qQ5lpVYCrO","1988089270633197978","https://pbs.twimg.com/media/G5ccpuiboAA2rsC.jpg","","in","","0","0","0","https://x.com/undefined/status/1988089270633197978","1816289993410895873",
"1988088906869535194","Tue Nov 11 03:38:26 +0000 2025","1","melalui program swasembada pangan JasaTakTerlupakan oleh Soeharto tampak dalam upayanya meningkatkan ketahanan pangan dan kemandirian petani https://t.co/rkRhlkJMAY","1988088906869535194","https://pbs.twimg.com/media/G5ccUclbcAIIfZX.jpg","","in","","0","0","0","https://x.com/undefined/status/1988088906869535194","1903372936289062912",
"1988088831506346252","Tue Nov 11 03:38:08 +0000 2025","0","Mulai dari Swasembada pangan dan kemajuan ekonomi yang dicapai bangsa ini adalah hasil dari JasaTakTerlupakan beliau. Terimakasih pak Soeharto https://t.co/MOXq5vGESj","1988088831506346252","https://pbs.twimg.com/media/G5ccQEybcAIF_z_.jpg","","in","","0","0","0","https://x.com/undefined/status/1988088831506346252","1820750405082681344",
"1988088763290185827","Tue Nov 11 03:37:52 +0000 2025","0","Di bawah kepemimpinan Soeharto Indonesia mencapai swasembada pangan pembangunan infrastruktur dan stabilitas ekonomi. Sebagai Bapak Pembangunan Indonesia beliau meninggalkan JasaTakTerlupakan bagi kemajuan bangsa. 🇮🇩 https://t.co/WL1DGGOHkh","1988088763290185827","https://pbs.twimg.com/media/G5ccMH7aYAACtKE.jpg","","in","","0","0","0","https://x.com/undefined/status/1988088763290185827","1907074577509044224",
"1988088673506873578","Tue Nov 11 03:37:31 +0000 2025","0","membangun dari nol hingga berkembang bukanlah hal mudah tapi soeharto sosok yang teguh hatinya hingga kita pernah mencapai swasembada pangan sungguh JasaTakTerlupakan https://t.co/0sdpxfbj4j","1988088673506873578","https://pbs.twimg.com/media/G5ccHMTbcAAFMO7.jpg","","in","","0","0","1","https://x.com/undefined/status/1988088673506873578","1897128102754701313",
"1988088596268781970","Tue Nov 11 03:37:12 +0000 2025","0","Dari politik hingga swasembada pangan seluruh pencapaiannya menjadi JasaTakTerlupakan yang meneguhkan jati diri bangsa. https://t.co/krhTHg8YZX","1988088596268781970","https://pbs.twimg.com/media/G5ccCScasAEJwq-.jpg","","in","","0","0","0","https://x.com/undefined/status/1988088596268781970","1979411145174978563",
"1988088511124435168","Tue Nov 11 03:36:52 +0000 2025","0","soeharto dikenang sebagai bapak pembangunan indonesia pemimpin dengan JasaTakTerlupakan yang membawa bangsa ini mencapai swasembada pangan dan kemajuan infrastruktur di berbagai daerah. https://t.co/Ga9OajShJa","1988088511124435168","https://pbs.twimg.com/media/G5cb9vUbQAAwN1R.jpg","","in","","0","0","1","https://x.com/undefined/status/1988088511124435168","1984396327795806208",
"1988088500013723694","Tue Nov 11 03:36:49 +0000 2025","0","Swasembada pangan adalah bukti nyata kepemimpinannya. JasaTakTerlupakan https://t.co/xoqs7SdznY","1988088500013723694","https://pbs.twimg.com/media/G5cb9HLbIAAc-Td.jpg","","in","","0","0","0","https://x.com/undefined/status/1988088500013723694","1983472793628123136",
"1988088207565844973","Tue Nov 11 03:35:40 +0000 2025","0","Dalam sejarah pembangunan nasional JasaTakTerlupakan masa Soeharto sering dikaitkan dengan swasembada pangan awal. https://t.co/wVZdPPCbW5","1988088207565844973","https://pbs.twimg.com/media/G5cbsDSboAAbDV_.jpg","","in","","0","0","0","https://x.com/undefined/status/1988088207565844973","1966395971753168896",
"1988076715185488359","Tue Nov 11 03:32:54 +0000 2025","0","@terbbayi sangat bangga dengan kinerja soeharto mulai dari pembangunan program swasembada krisis pangan soeharto benar benar membawa bangsa ke masa depan yang cerah. hasil kinerjanya menjadi JasaTakTerlupakan yang akan selalu di kenang bangsa indonesia.","1988087513404395554","","terbbayi","in","","0","0","0","https://x.com/undefined/status/1988087513404395554","1855034096579465216",
"1988087078794695145","Tue Nov 11 03:31:11 +0000 2025","1","JasaTakTerlupakan yang diberikan pak soeharto untuk indonesia adalah hal yang nyata dimana kebijakan nya selalu pro rakyat juga petani sampai bisa swasembada pangan https://t.co/5Fxce43vDE","1988087078794695145","https://pbs.twimg.com/media/G5caqaKbAAAG2lC.jpg","","in","","0","0","0","https://x.com/undefined/status/1988087078794695145","1896801497763270656",
"1988086727718957471","Tue Nov 11 03:29:47 +0000 2025","0","Oke Soeharto membangun infrastruktur dasar seperti jalan jembatan dan bandara serta meningkatkan produksi pangan dan mencapai swasembada beras. Itu semua membantu meningkatkan ekonomi Indonesia pada masanya JasaTakTerlupakan https://t.co/AjvoF25BBt","1988086727718957471","https://pbs.twimg.com/media/G5caV4abcAMflwg.jpg","","in","","0","0","0","https://x.com/undefined/status/1988086727718957471","1977692581581803520",
"1988076715621708165","Tue Nov 11 03:29:23 +0000 2025","0","@nouvdszle keberhasilan indonesia menata ekonomi dan membangun negeri tidak lepas dari peran besar beliau. stabilitas swasembada pangan adalah salah satu warisan dan JasaTakTerlupakan","1988086626808213816","","nouvdszle","in","","0","0","0","https://x.com/undefined/status/1988086626808213816","1850450940954025984",
"1988086485149773854","Tue Nov 11 03:28:49 +0000 2025","0","dari swasembada pangan hingga infrastruktur nasional soeharto mencatatkan JasaTakTerlupakan dalam sejarah pembangunan negeri ini. https://t.co/KKtRdCwd7d","1988086485149773854","https://pbs.twimg.com/media/G5caHxibcAAu_0N.jpg","","in","","0","0","0","https://x.com/undefined/status/1988086485149773854","1865241528970731520",
"1988086104394957026","Tue Nov 11 03:27:18 +0000 2025","0","1 tahun Bersama brmp kita wujud kan modernisasi pertanian menuju swasembada pangan https://t.co/WBNQMDGAS5","1988086104394957026","","","in","","0","0","0","https://x.com/undefined/status/1988086104394957026","956849359047376897",
"1988086091237429666","Tue Nov 11 03:27:15 +0000 2025","0","di masa kepemimpinan soeharto indonesia berhasil maju lewat swasembada pangan dan pembangunan besar-besaran. benar-benar JasaTakTerlupakan. https://t.co/Vql7nwqjhB","1988086091237429666","https://pbs.twimg.com/media/G5cZwZZbQAAQUJ3.jpg","","in","","0","0","0","https://x.com/undefined/status/1988086091237429666","1816801136093065217",
"1988085882453455032","Tue Nov 11 03:26:25 +0000 2025","0","JasaTakTerlupakan yang sudah dilakukan oleh beliau kepada Indonesia adalah bisa menjalankan swasembada pangan dan Indonesia kedepan nya semoga bisa mengikuti jejak beliau yaitu kebutuhan pangan dalam negeri bisa terpenuhi https://t.co/NiXMiIV4lw","1988085882453455032","https://pbs.twimg.com/media/G5cZkwwbYAAiHo9.jpg","","in","","0","0","0","https://x.com/undefined/status/1988085882453455032","1894885466169843713",
"1988085880545046672","Tue Nov 11 03:26:25 +0000 2025","0","Dari swasembada pangan hingga infrastruktur nasional Soeharto mencatatkan JasaTakTerlupakan dalam sejarah pembangunan negeri ini. https://t.co/0yTc1pR9qu","1988085880545046672","https://pbs.twimg.com/media/G5cZkHnagAAtVzM.jpg","","in","","0","0","0","https://x.com/undefined/status/1988085880545046672","1831355883974217728",
"1988085701410517003","Tue Nov 11 03:25:42 +0000 2025","0","Swasembada pangan jadi bukti kemajuan bangsa dengan arahan Prabowo #NegeriMandiriPangan https://t.co/3uS7DDcvLi","1988085701410517003","https://pbs.twimg.com/media/G5cZZ5wbcAow9_p.jpg","","in","","0","0","0","https://x.com/undefined/status/1988085701410517003","1925695464",
"1988076849533251777","Tue Nov 11 03:23:39 +0000 2025","0","@hii_aleena JasaTakTerlupakan pak soeharto harus di beri apresiasi yg telah membangun swasembada pangan indonesia","1988085183783072203","","hii_aleena","in","","0","0","0","https://x.com/undefined/status/1988085183783072203","1902031538679857152",
"1988076813424488625","Tue Nov 11 03:22:14 +0000 2025","0","@BlackBe2423 tepat banget JasaTakTerlupakan bapak soeharto banyak sekali di indonesia dari swasembada pangan infrastruktur ekonomi dll","1988084828441637148","","BlackBe2423","in","","0","0","0","https://x.com/undefined/status/1988084828441637148","1813881751565139968",
"1988083289610183116","Tue Nov 11 03:16:07 +0000 2025","0","Polsek Babat Polres Lamongan Polda Jatim wujudkan Swasembada Pangan Indonesia #astacita #swasembadapangan #ketahananpangan #ketahananpanganpoldajatim #polripresisi #polisiindonesia #ssdmpolri #divhumaspolri #birosdmpoldajatim #bidhumaspoldajatim #Polreslamongan https://t.co/eTb8K2CwZU","1988083289610183116","https://pbs.twimg.com/media/G5cXIIfa4AAvAdt.jpg","","in","","0","0","0","https://x.com/undefined/status/1988083289610183116","1349647632801558529",
"1988076715185488359","Tue Nov 11 03:15:23 +0000 2025","0","@terbbayi sangat bangga dengan kinerja soeharto mulai dari pembangunan program swasembada krisis pangan soeharto benar benar membawa bangsa ke masa depan yang cerah. hasil kinerjanya menjadi JasaTakTerlupakan yang akan selalu di kenang bangsa indonesia.","1988083102611370215","","terbbayi","in","","0","0","0","https://x.com/undefined/status/1988083102611370215","1980169003818688512",
"1988076849533251777","Tue Nov 11 03:12:54 +0000 2025","0","@hii_aleena di bawah kepemimpinan beliau indonesia bangkit menjadi negara yang kuat dan mandiri. stabilitas swasembada pangan dan kemajuan infrastruktur adalah bentuk nyata dari JasaTakTerlupakan","1988082478637347148","","hii_aleena","in","","0","0","0","https://x.com/undefined/status/1988082478637347148","2277380649",
"1988076715185488359","Tue Nov 11 03:09:58 +0000 2025","0","@terbbayi JasaTakTerlupakan soeharto dalam memimpin idonesia menuju swasembada pangan pembangunan infrastruktur dan kemajuan ekonomi tidak akan pernah terlupakan.","1988081740238504395","","terbbayi","in","","0","0","0","https://x.com/undefined/status/1988081740238504395","1905097074452094976",
"1988081723088032077","Tue Nov 11 03:09:54 +0000 2025","0","dari stabilitas ekonomi sampai swasembada pangan semua itu lahir dari JasaTakTerlupakan seorang pemimpin yang berpikir jauh ke depan. https://t.co/Wax1ffyZyv","1988081723088032077","https://pbs.twimg.com/media/G5cVyolbMAAI0lk.jpg","","in","","0","0","0","https://x.com/undefined/status/1988081723088032077","1945826544292974592",
