"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1988052372267180514","Tue Nov 11 01:13:16 +0000 2025","0","Senin 10 November 2025 - Dinas Perdagangan dan Perindustrian Provinsi Kalimantan Tengah turut serta menghadiri Rapat Koordinasi Menindaklanjuti Hasil Pemantauan yang telah dilaksanakan di 7 Kabupaten/Kota oleh Satuan Tugas Pengendalian Harga Beras Provinsi Kalimantan Tengah https://t.co/NUvOVEQi3O","1988052372267180514","https://pbs.twimg.com/media/G5b7GB8bsAAN5tu.jpg","","in","","0","0","0","https://x.com/undefined/status/1988052372267180514","1824094975531081728",
"1987469795307266510","Tue Nov 11 00:21:47 +0000 2025","1","@ekowboy2 Walaupun saat Orba korupsi sangat tinggi tapi kesejahteraan rakyat diutamakan kita tdk sulit beli beras masuk sekolah gampang..tdk seperti saat ini... harga beras sembako dll mahal melanjutkan sekolah sulit","1988039416695431592","","ekowboy2","in","","0","0","0","https://x.com/undefined/status/1988039416695431592","1754301448429699072",
"1987754452930146697","Tue Nov 11 00:04:49 +0000 2025","0","@agavallaria Saya tahu sebenarnya Suharto melakukan itu semua krn ingin stabilitas! Tapi cara nya yang di pake itu cara kolonial. Kenapa? Krn beliau bangun ékonomi yang terpuruk waktu Orde Lama harga ataupun hahat hidup orang banyak dikendalikan Negara! (Beras BBM dll)","1988035146793271762","","agavallaria","in","","0","0","0","https://x.com/undefined/status/1988035146793271762","1783681863229579264",
"1987893168898269302","Mon Nov 10 23:15:39 +0000 2025","1","@ferizandra @yaiaja Jaman pak harto rupiah punya harga diri.. Jaman repotnasi beras gula garam sampe cangkul aja improt dah gtu glorifikasi repotnasi repotnasi...yg katanya ngaktipis nurunin suharto sekarang jadi para pejabrut lebih gila dari pada suharto.tanya aja om mahpud md","1988022774213100011","","ferizandra","in","","0","1","0","https://x.com/undefined/status/1988022774213100011","790922864144752640",
"1988006364829151647","Mon Nov 10 22:10:27 +0000 2025","0","Satgas Pengendalian Harga Beras Polda Metro Jaya Cek Harga Beras Dipasaran Masih Ditemukan Penjual di Atas HET https://t.co/KTeTDreR3b","1988006364829151647","","","in","","0","0","0","https://x.com/undefined/status/1988006364829151647","1019619353694633984",
"1987961236441682369","Mon Nov 10 19:11:07 +0000 2025","0","Cek Fukumi Beras Porang Box Sachet Original - Beras FUKUMI - Beras Sehat dengan harga Rp62.900. Dapatkan di Shopee sekarang! https://t.co/OPIPfzYLFC https://t.co/cMwqB858Vf","1987961236441682369","https://pbs.twimg.com/media/G5aoNDhbcAY0V0h.jpg","","in","","0","0","0","https://x.com/undefined/status/1987961236441682369","361807186",
"1987960981990109336","Mon Nov 10 19:10:07 +0000 2025","0","Cek Rice Paper Bulat 200gr (20 lembar) / rice paper bulat / Kulit Lumpia Vietnam Rice Paper / rice roll spring roll /kertas beras vietnam / 20 LEMBAR /high quality dengan harga Rp18.750. Dapatkan di Shopee sekarang! https://t.co/05hYMAUfdB https://t.co/mcN5OK3R3R","1987960981990109336","https://pbs.twimg.com/media/G5an-WNasAAYJwl.jpg","","in","","0","0","0","https://x.com/undefined/status/1987960981990109336","361807186",
"1987951078948962714","Mon Nov 10 18:30:46 +0000 2025","0","Cek ANGOLA Tempat Penyimpanan Beras E93-E95 Rice Bucket / Dispenser Beras Anti Lembab &amp; Anti Serangga dengan harga Rp56.935. Dapatkan di Shopee sekarang! https://t.co/VoNLi7wg6h https://t.co/6uyNLV2Q47","1987951078948962714","https://pbs.twimg.com/media/G5ae-ITb0AAaZGP.jpg","","in","","0","0","0","https://x.com/undefined/status/1987951078948962714","1655137554",
"1987911906884018449","Mon Nov 10 17:24:18 +0000 2025","118","@worksfess Biaya hidup jakarta itu gak mahal2 amat Yg mahal jajan nya Bensin token pulsa air beras ayam telur kemungkinan sama aja kayak di daerah lain harga nya.. Paling mahal di kost matcha ngopi&amp;blok M","1987934351540228539","","worksfess","in","","2","2","1","https://x.com/undefined/status/1987934351540228539","997166923",
"1987893168898269302","Mon Nov 10 16:37:24 +0000 2025","2","@ferizandra Mereka mana paham beli converse chuck taylor 65rb yg all black 99rb atau yg dr j 350rb..no kw kw an lagi..apalagi kalo di kasih paham harga bensin 450rp/l beras 750rp/kg..","1987922549670638039","","ferizandra","in","","0","1","0","https://x.com/undefined/status/1987922549670638039","790922864144752640",
"1987505204531716473","Mon Nov 10 15:52:36 +0000 2025","0","@ch_chotimah2 Di jaman orba Harga cabai beras jagung pupuk itu di kontrol pemerintah dan tidak ada ya berani menjual di atas harga yang di tetapkan Kalau sekarang sesuka hati mafia yang mainkan harga","1987911277319262591","","ch_chotimah2","in","","0","0","0","https://x.com/undefined/status/1987911277319262591","4646881010",
"1987909810042634268","Mon Nov 10 15:46:46 +0000 2025","0","Coba bayangin tahun 1985 udah bisa swasembada beras? Itu keren parah! Beliau seorang PejuangKetahananNegara yang pantas digelari pahlawan nasional buat kita semua check-out beras dengan harga safe.","1987909810042634268","","","in","","0","0","0","https://x.com/undefined/status/1987909810042634268","1905096323445174272",
"1987884345252806691","Mon Nov 10 15:41:27 +0000 2025","0","@foureverjww Iya anjir bisa2 di ice di gudang beras dengan harga segitu meeehh bgt asli","1987908469446565917","","foureverjww","in","","0","1","0","https://x.com/undefined/status/1987908469446565917","882873951013052417",
"1987892321653047719","Mon Nov 10 14:37:17 +0000 2025","0","Satgas Pengendalian Harga Beras Polda Metro Jaya Cek Harga Beras Dipasaran Masih Ditemukan Penjual di Atas HET https://t.co/fVOTRBClX8","1987892321653047719","","","in","","0","0","0","https://x.com/undefined/status/1987892321653047719","522217473",
"1987891832429453554","Mon Nov 10 14:35:20 +0000 2025","0","Sepuluh november jadi hari pahlawan Sebelas sebelas hari belanja kawan Udah ada yg mau dibeli apa aja? Buat kamu yg peduli sama harga beras tapi kualitas tetap terjamin? Pas bnget aku masih ada stok beras langsung dari panen sendiri!! buruan amaninn #umkm #zonauang #jualbeli https://t.co/9bYAY5JtIa","1987891832429453554","https://pbs.twimg.com/media/G5ZpFgEaoAAtNqH.jpg","","in","","0","0","0","https://x.com/undefined/status/1987891832429453554","1955704489",
"1987891716091940913","Mon Nov 10 14:34:53 +0000 2025","0","Cek [SPESIAL] ANGOLA Rice Dispenser Otomatis E29-E31 Dispenser Beras Tempat Wadah Penyimpanan Beras Rice Bucket dengan harga Rp139.900. Dapatkan di Shopee sekarang! https://t.co/IBHi5ji8Pq https://t.co/oWj9Awypg9","1987891716091940913","https://pbs.twimg.com/media/G5Zo-l6acAE93b0.jpg","","in","","0","0","0","https://x.com/undefined/status/1987891716091940913","1655137554",
"1987891686236967198","Mon Nov 10 14:34:45 +0000 2025","0","Cek [SPESIAL] ANGOLA Dispenser Beras E03-E24 Rice Dispenser Tempat Wadah Penyimpanan Beras Rice Bucket dengan harga Rp67.800. Dapatkan di Shopee sekarang! https://t.co/2JWKdfbBiq https://t.co/q9YbwjVGfx","1987891686236967198","https://pbs.twimg.com/media/G5Zo9CIbcAAz38Y.jpg","","in","","0","0","0","https://x.com/undefined/status/1987891686236967198","1655137554",
"1987891557165658465","Mon Nov 10 14:34:15 +0000 2025","0","Cek ANGOLA Tempat Penyimpanan Beras E93-E95 Rice Bucket / Dispenser Beras Anti Lembab &amp; Anti Serangga dengan harga Rp57.820. Dapatkan di Shopee sekarang! https://t.co/shNbinUo3N https://t.co/YHumZxPC0u","1987891557165658465","https://pbs.twimg.com/media/G5Zo1WFboAEC3eh.jpg","","in","","0","0","0","https://x.com/undefined/status/1987891557165658465","1655137554",
"1987889465973735597","Mon Nov 10 14:25:57 +0000 2025","0","Program ini memberikan subsidi harga untuk berbagai bahan pokok seperti beras minyak gula hingga cabai agar tetap terjangkau di tengah fluktuasi harga pasar.","1987889470247743885","","PemKabTangerang","in","","0","0","0","https://x.com/undefined/status/1987889470247743885","2480614310",
"1987883850983432473","Mon Nov 10 14:03:37 +0000 2025","0","Mana ini yang namanya ketahanan pangan. Bahan pokok aja naik semua gak minyak gak telor gak beras semua mahal pak. Klo itu harga naik naikkan gaji juga dong bapak ibu biar selaras. Huaa","1987883850983432473","","","in","","0","0","0","https://x.com/undefined/status/1987883850983432473","1881967442",
"1987367017683558896","Mon Nov 10 13:59:19 +0000 2025","0","@bluesticksoul @user_bh01 @onmankopon @_aesivemonster @KlutzyKucing Beras coklat lebih mahal walaupun kurang diproses kerana: - Permintaan rendah pengeluaran kecil tiada skala ekonomi seperti beras putih. - Hayat simpan pendek (minyak dalam kulit mudah rosak) susah simpan &amp; angkut. - Dipasarkan sebagai produk premium/sihat harga lebih","1987882766663589896","","bluesticksoul","in","","0","0","0","https://x.com/undefined/status/1987882766663589896","1720665183188922368",
"1987880358285807871","Mon Nov 10 13:49:45 +0000 2025","0","Harga Beras di Bali Naik!Satgas Pangan Polda Bali Turun Tangan Denpasar -Satgas Pangan Polda Bali menggelar sidak harga beras di beberapa titik lokasi di kawasan Denpasar.Tim satgas gabungan bergerak cepat menelusuri 3lokasi yaitu Pasar Kreneng Pasar Nyanggelan dan Grandluck. https://t.co/cDA7Dy3xCQ","1987880358285807871","https://pbs.twimg.com/media/G5ZeoudakAAPl4H.jpg","","in","","0","0","1","https://x.com/undefined/status/1987880358285807871","154783449",
"1987875752893890754","Mon Nov 10 13:31:27 +0000 2025","0","kestabilan harga pangan hingga swasembada beras adalah salah satu contoh nyata kerja keras soeharto sebagai PembawaStabilitas negeri ini. https://t.co/OvH1PgZP8l","1987875752893890754","","","in","","0","0","0","https://x.com/undefined/status/1987875752893890754","1833672845953826817",
"1987509929033568709","Mon Nov 10 13:10:58 +0000 2025","0","@ardisatriawan Bias dollar turun 220 point sekarang pas berita cukup dibilang 0.22 point wkwkw...hubungannya sama harga beras apaan?","1987870598924747225","","ardisatriawan","in","","0","0","0","https://x.com/undefined/status/1987870598924747225","1072427017",
"1987858508063395957","Mon Nov 10 12:27:09 +0000 2025","0","@RadioElshinta Pangan mulu tapi harga beras gk turun turun Telor makin mahal","1987859573202686222","","RadioElshinta","in","","0","0","0","https://x.com/undefined/status/1987859573202686222","58369204",
"1987856710678327769","Mon Nov 10 12:15:47 +0000 2025","0","RAKOR ANTISIPASI KENAIKAN HARGA BERAS DI OKU RAYA DAN PALI DALAM UPAYA PENGENDALIAN INFLASI. Berita Selengkapnya di ⬇⬇⬇ Website : https://t.co/hcfD4h0aVz FB : https://t.co/icHIgwoEUH https://t.co/ruF8JSaR5E","1987856710678327769","https://pbs.twimg.com/media/G5ZJH8La0AAT6ie.jpg","","in","","0","0","0","https://x.com/undefined/status/1987856710678327769","1161996953229516800",
"1987822849147711696","Mon Nov 10 11:48:16 +0000 2025","0","@AntonSubagia @LSimolangkir @jokowi @Pemulung1373 Pengalaman Anda di desa petani memang tunjukkan ketimpangan nyata di mana swasembada beras tingkatkan produksi nasional tapi harga terkendali oleh Bulog batasi keuntungan petani kecil. Data BPS catat pendapatan sektor pertanian naik kemiskinan desa turun dari 60% ke 11% karena","1987849789246218516","","AntonSubagia","in","","0","0","0","https://x.com/undefined/status/1987849789246218516","1720665183188922368",
"1987849667657560066","Mon Nov 10 11:47:47 +0000 2025","0","POLRES JAYAPURA LAKUKAN PEMANTAUAN HARGA BERAS DI DOYO BARU https://t.co/zuapbWQKpA","1987849667657560066","https://pbs.twimg.com/media/G5ZCvORbgAAmyp_.jpg","","in","","0","0","0","https://x.com/undefined/status/1987849667657560066","923041213913055232",
"1987822849147711696","Mon Nov 10 11:35:32 +0000 2025","0","@AntonSubagia @LSimolangkir @jokowi @Pemulung1373 Tidak tidur langsung jawab. Swasembada beras era Soeharto memang menghasilkan surplus diekspor untuk devisa tapi Bulog stabilkan harga domestik melalui subsidi agar terjangkau rakyat. Program beras murah dan OPK bantu kelompok miskin meski sebagian pedesaan masih makan ubi","1987846584026218714","","AntonSubagia","in","","0","0","0","https://x.com/undefined/status/1987846584026218714","1720665183188922368",
"1987822849147711696","Mon Nov 10 11:33:56 +0000 2025","0","@AntonSubagia @LSimolangkir @jokowi @Pemulung1373 Swasembada beras 1984 era Soeharto tingkatkan produksi hingga 23 juta ton penuhi permintaan domestik dan kurangi impor dari 2 juta ton jadi surplus kecil. Ekspor terbatas sekitar 100-500 ribu ton/tahun untuk stabilisasi harga saat harga global rendah bukan prioritas utama yang","1987846180882239491","","AntonSubagia","in","","0","0","0","https://x.com/undefined/status/1987846180882239491","1720665183188922368",
"1987839326189662286","Mon Nov 10 11:06:42 +0000 2025","0","PANGAN MURAH DAN BERAS SPHP MERUPAKAN UPAYA PEMERINTAH DALAM MENJAGA PASOKAN DAN STABILITAS HARGA PANGAN DI PAPUA #PANGANPAPUA https://t.co/C81rfIFe8s","1987839326189662286","https://pbs.twimg.com/media/G5Y5VHFWUAAqDgl.jpg","","in","","0","0","0","https://x.com/undefined/status/1987839326189662286","1708392427076087808",
"1987813998298026031","Mon Nov 10 09:26:03 +0000 2025","0","Gerakan Pangan Murah Polri di Lembean Timur! 200 paket beras SPHP (1.000 kg) ludes terjual hanya dalam satu jam. Harga terjangkau tepat sasaran dan disambut antusias 190 warga. Sinergi Polres Minahasa x Bulog untuk stabilisasi harga pangan. https://t.co/80cqT62ejZ","1987813998298026031","https://pbs.twimg.com/media/G5YiSdvbYAApVTw.jpg","","in","","0","0","0","https://x.com/undefined/status/1987813998298026031","1722140153530220544",
"1987805055735808048","Mon Nov 10 08:50:31 +0000 2025","0","Kapolres Enrekang Tinjau Stabilitas Harga Beras di Pasar Sentral Bersama Pemerintah Daerah dan Satgas Pangan https://t.co/mfck7BttbQ","1987805055735808048","https://pbs.twimg.com/media/G5YaKCda8AAF4Qz.jpg","","in","","0","0","0","https://x.com/undefined/status/1987805055735808048","1909978862399967232",
"1987582071708213438","Mon Nov 10 08:34:03 +0000 2025","0","@randomable_ Idealnya dana diambil dr anggaran MBG sendiri yg tentunya mengurangi harga per porsi. Bahan pokok disediakan pemeritah melalui koperasi yg jg urus ayam dan beras ke petani. Pemilik dapur hanya urus racikan bumbu dan masak. Harga perporsi turunin jd 5000 toh hanya bumbu dan masak","1987800911264268390","","randomable_","in","","0","0","0","https://x.com/undefined/status/1987800911264268390","1939325395343728640",
"1987792384953122866","Mon Nov 10 08:14:54 +0000 2025","0","@bgtnhh bulog hadir menjaga harga beras agar tetap terjangkau untuk rakyat kecil. Putra Terbaik Bangsa","1987796093527277634","","bgtnhh","in","","0","0","0","https://x.com/undefined/status/1987796093527277634","1916749424300367872",
"1987746785507549663","Mon Nov 10 08:12:53 +0000 2025","1","@jondhez pernah hidup di zaman orde baru...di zaman orde baru ga ada antri minyak sayur...antri beras...antri gula.. setelah orde baru...antri beras..antri minyak sayur.. antri gula....zaman orde baru ga ada bansos... karna harga terjangkau ...setiap hari ada info harga sembako","1987795585609728018","","jondhez","in","","0","1","0","https://x.com/undefined/status/1987795585609728018","1095146012",
"1987765599993581778","Mon Nov 10 08:04:27 +0000 2025","0","@ITweetYourMoans Era Soeharto dikenal sama ketahanan pangan yang kuat rakyat tenang karena stok beras selalu aman dan harga stabil","1987793463178649686","","ITweetYourMoans","in","","0","0","0","https://x.com/undefined/status/1987793463178649686","1702609903842729984",
"1987793058138820654","Mon Nov 10 08:02:51 +0000 2025","0","Polres Serang Kembali Lakukan Pengecekan Harga Beras di Ranjeng https://t.co/S2A4Lt6T39 https://t.co/9NgMraYkxH","1987793058138820654","https://pbs.twimg.com/media/G5YPPzDasAAANw1.jpg","","in","","0","0","0","https://x.com/undefined/status/1987793058138820654","1600692302800097286",
"1987763021465407597","Mon Nov 10 08:02:40 +0000 2025","0","@negativisme Swasembada beras bukan cuma soal pangan tapi soal harga diri bangsa. Itu warisan Jasa Pak Harto yang masih jadi pelajaran penting. Pahlawan Juga Manusia.","1987793011808588061","","negativisme","in","","0","0","0","https://x.com/undefined/status/1987793011808588061","1965594646173872128",
"1987791667194376415","Mon Nov 10 07:57:19 +0000 2025","0","Presiden Filipina tetapkan pedoman rencana perubahan tarif beras ke Filipina importir terbesar dunia mulai tahun 2026. Dalam perintah eksekutif itu Marcos nyatakan penyesuaian tarif berdasarkan pergerakan harga internasional akan berlaku 1 Januari setelah perpanjang tarif","1987791667194376415","","","in","","0","0","0","https://x.com/undefined/status/1987791667194376415","145121986",
"1987763021465407597","Mon Nov 10 07:28:11 +0000 2025","0","@negativisme Kinerja Bulog dalam menjaga stok dan harga beras adalah Jasa Pak Harto dalam meredam inflasi. Jangan hanya fokus pada 98 sejarah jauh lebih panjang. Ingat Pahlawan Juga Manusia","1987784336830324742","","negativisme","in","","0","0","0","https://x.com/undefined/status/1987784336830324742","1918345349145731072",
"1986966497638687102","Mon Nov 10 07:21:27 +0000 2025","0","@orientasi_id semoga selalu baik ya keadaan skrg kayak gini seneng kalau harga beras bisa stabil terus","1987782640142061903","","orientasi_id","in","","0","0","0","https://x.com/undefined/status/1987782640142061903","1564142968289632258",
"1987757133879037969","Mon Nov 10 07:18:22 +0000 2025","9","@PartaiSocmed kali ni gw setuju ama lu med kalo sukarno bisa jadi pahlawan kenapa soeharto kagak bisa. Programnya emang keren2 kayak sekolah inpress transmigrasi ama swasembada beras dan kerasa stabilitas harga bahan pokok jaman beliau kalo korup ya semua juga ada","1987781865076568226","","PartaiSocmed","in","","0","0","2","https://x.com/undefined/status/1987781865076568226","1564432943787147264",
"1987762915307659291","Mon Nov 10 07:11:15 +0000 2025","0","@Heraloebss Orang tua kita sering bercerita dulu harga beras murah sekolah mudah dan kampung terasa aman. Mereka tidak bicara politik hanya mengenang masa di mana hidup terasa teratur. Mungkin itulah bentuk paling sederhana dari Jasa Pak Harto Pahlawan Juga Manusia","1987780073563550092","","Heraloebss","in","","0","0","0","https://x.com/undefined/status/1987780073563550092","1820337631349338112",
"1987762229710913758","Mon Nov 10 06:57:22 +0000 2025","0","@RD_4WR1212 Harga bahan pokok dulu stabil swasembada beras tercapai rakyat kecil punya daya beli. Itu bukan sulap itu hasil dari Jasa Pak Harto lewat kebijakan pertanian yang konkret. Tapi ingat Pahlawan Juga Manusia","1987776579473403989","","RD_4WR1212","in","","0","0","0","https://x.com/undefined/status/1987776579473403989","1887722884841586688",
"1987776064031256847","Mon Nov 10 06:55:20 +0000 2025","0","Repelita I-VI: GDP per kapita naik 10 kali lipat. Dari $70 jadi $1.200. Bulog jaga harga beras stabil. Jasa Pak Harto ini yang bikin kita gak kelaparan pas krisis 97 masih kuat. Pahlawan Juga Manusia.","1987776066690400436","","azula086","in","","0","1","0","https://x.com/undefined/status/1987776066690400436","1943926808451461122",
"1987775949216337991","Mon Nov 10 06:54:52 +0000 2025","0","kerennya di jaman Soeharto harga gabah/beras bisa stabil jadi pasar ga liar petani juga ga gambling produksi wajar kalo beliau di nobatkan sebagai PeloporSwasembada","1987775949216337991","","","in","","0","0","0","https://x.com/undefined/status/1987775949216337991","1744163628339912704",
"1987775727413186646","Mon Nov 10 06:53:59 +0000 2025","1","Senin 10 November 2025 Polsek Tabukan Selatan. laksanakan Kegiatan Polri untuk Masyarakat dalam bentuk Gerakan Pangan Murah (GPM). Kegiatan ini merupakan salah satu upaya Polri dalam menjaga stabilitas pasokan serta harga pangan beras di wilayah Kepulauan Sangihe https://t.co/b3b7nZ2BB1","1987775727413186646","https://pbs.twimg.com/media/G5X_fT5bYAAPm6n.jpg","","in","","0","0","0","https://x.com/undefined/status/1987775727413186646","1669194517071925248",
"1987775522164912464","Mon Nov 10 06:53:10 +0000 2025","0","mbg mending buat yg pelosok2 aje dah ganti jd turunin harga beras minyak dll dulu pernah ngerasaian beras sekilo 9rebu skrg 15rebu anjrenk skrg semua serba mahal tp duid gw tetep sedikit","1987775522164912464","","","in","","0","0","0","https://x.com/undefined/status/1987775522164912464","2725623230",
"1987762979669180436","Mon Nov 10 06:52:29 +0000 2025","0","Pembangunan tak lahir dari kata merdeka saja tapi dari peluh panjang di balik kebijakan. Jasa Pak Harto terasa dari listrik desa pupuk murah dan harga beras stabil. Ia tahu Pahlawan Juga Manusia tapi manusia bisa berjuang seperti pahlawan.","1987775352589222303","","lxatibule","in","","0","1","0","https://x.com/undefined/status/1987775352589222303","540778228",
"1987773484089684192","Mon Nov 10 06:45:04 +0000 2025","1","Personel Polsek Sipirok melakukan pengecekan harga beras di Pasar Tradisional Kelurahan Pasar Sipirok untuk memastikan stabilitas harga bahan pokok dan ketersediaan beras di wilayah hukum Polsek Sipirok. #PolriPresisi #PolresTapsel #PolsekSipirok https://t.co/e5K0pEn8sg","1987773484089684192","","","in","","0","0","0","https://x.com/undefined/status/1987773484089684192","1531598200749977601",
